Inv. Nr.,Pavadinimas,Kiekis,Plotas,Verte,Likut. Verte,Likv.verte,Turto grupe,Atsakingas,Skyrius,Ekspl. Vieta,Metodas,Norma,Men.suma,Pirkimo data,Ekspl. Pradzia,Devesis iki,Valdymo teise,Nuosavybe,Statistika,Isigijimo budas,Pask.oper.data
3450, Sodo g. su þalia veja ir þeldiniais,"1,000",,1265.64,408.86,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",34.07,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3451, Rëþiø g. su þalia veja ir þeldiniais,"1,000",,8.69,2.92,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",0.24,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3452,Skaudvilës g. su þalia veja ir þeldiniais,"1,000",,110.06,35.61,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",2.97,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3453, Rûdës g. su þalia veja ir þeldiniais,"1,000",,141.91,45.91,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",3.83,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3454, Rëkyvos g. su þalia veja ir þeldiniais,"1,000",,52.13,16.96,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",1.41,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3455,Roþiø g. su þalia veja ir þeldiniais,"1,000",,422.85,136.63,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",11.39,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3456,Rugiagëliø g. su þalia veja ir þeldiniais,"1,000",,5.79,1.91,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",0.16,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3457, Ramuniø g. su þalia veja ir þeldiniais,"1,000",,31.86,10.33,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",0.86,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3458, Preilos g. su þalia veja ir þeldiniais,"1,000",,764.6,247.02,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",20.58,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3459,Kurðiø g. su þalia veja ir þeldiniais,"1,000",,576.34,186.25,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",15.52,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
346,V. Bielskio g. su þalia veja ir þeldiniais,"3.508,900",,66466.05,7.322.79,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",686.28,2/28/2015,2/28/2015,7/31/2016,Nuosavas,,,,10/1/2015
3460,Grafo Zubovo g. su þalia veja ir þeldiniais,"1,000",,2189.53,707.23,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",58.94,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3461, Pramonës g. su þalia veja ir þeldiniais,"1,000",,2780.35,898.02,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",74.83,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3462,Pagëgiø g. su þalia veja ir þeldiniais,"1,000",,4095.23,1.322.71,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",110.23,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3463,Pasvalio g. su þalia veja ir þeldiniais,"1,000",,182.46,59.05,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",4.92,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3464,Poðkos g. su þalia veja,"1,000",,127.43,41.25,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",3.44,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3465,Tulpiø g. su þalia veja ir þeldiniais,"1,000",,839.9,271.35,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",22.61,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3466,Ðeduvos g. su þalia veja ir þeldiniais,"1,000",,952.85,307.82,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",25.65,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3467,Ðilënø g. su þalia veja ir þeldiniais,"1,000",,188.25,60.9,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",5.07,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3468,Ðaukënø g. su þalia veja ir þeldiniais,"1,000",,17.38,0.18,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",0.01,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3469,Ðakiø g. su þalia veja ir þeldiniais,"1,000",,431.53,139.48,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",11.62,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
347,V. Bielskio g. su þalia veja ir þeldiniais,"3.509,900",,84370.3,11.212.59,1,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",2.802.89,10/9/2015,10/9/2015,7/31/2016,Nuosavas,,,,4/4/2016
3470,Ðviesos g. su þalia veja ir þeldiniais,"1,000",,2204.01,711.91,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",59.33,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3471, Ðatrijos g. su þalia veja ir þeldiniais,"1,000",,2380.68,769.01,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",64.08,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3472,Ðarûno g. su þalia veja ir þeldiniais,"1,000",,1016.57,328.43,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",27.37,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3473,Salduvës g. su þalia veja ir þeldiniais,"1,000",,185.36,59.95,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",5,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3474,Strazdelio g. su þalia veja ir þeldiniais,"1,000",,819.62,264.79,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",22.07,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3475,Statybininkø g. su þalia veja ir þeldiniais,"1,000",,576.34,186.25,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",15.52,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3476,Miglovaros g. su þalia veja ir þeldiniais,"1,000",,700.88,226.46,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",18.87,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3477,Stadiono g. su þalia veja ir þeldiniais,"1,000",,110.06,35.61,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",2.97,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3478,Serbentø g. su þalia veja ir þeldiniais,"1,000",,23.17,7.62,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",0.63,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3479,Stalupënø g su þalia veja ir þeldiniais,"1,000",,170.88,55.26,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",4.61,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3480,Vilniaus g. su þalia veja ir þeldiniais,"1,000",,11851.25,3.827.68,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",318.97,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3481,Verduliukø g. su þalia veja ir þeldiniais,"1,000",,321.48,103.94,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",8.66,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3482,Vijolës g. su þalia veja ir þeldiniais,"1,000",,443.12,143.19,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",11.93,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3483,Valanèiaus g. su þalia veja ir þeldiniais,"1,000",,680.61,219.9,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",18.32,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3484,Ukmergës g. su þalia veja ir þeldiniais,"1,000",,605.31,195.57,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",16.3,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3485,"Utenos g. Þalia veja,þeldiniai","1,000",,60.82,19.72,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",1.64,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3486,"Uosiø g. Þalia veja,","1,000",,4483.32,1.448.08,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",120.67,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3487,"Talðos g. Þalia veja,þeldiniai ","1,000",,518.42,167.48,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",13.96,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3488,"Tiesos g. Þalia veja, þeldiniai, ","1,000",,26.07,8.47,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",0.71,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3489,"Troðkûnø g. Þalia veja,þeldiniai ","1,000",,477.87,154.38,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",12.87,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3490,"Traktoristø g. Þalia veja, þeldiniai","1,000",,153.5,49.65,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",4.14,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3491,"Tinklø g., Þalia veja, þeldiniai","1,000",,173.77,56.2,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",4.68,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3492,"Lydos g., Þalia veja, þeldiniai","1,000",,802.25,259.2,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",21.6,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3493,"Topoliø g. Þalia veja, þeldiniai","1,000",,599.51,193.71,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",16.14,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3494,Tilvikø g. Þalia veja,"1,000",,179.56,58.04,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",4.84,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3495,Basanavièiaus g. su þalia veja ir þeldiniais,"1,000",,10611.68,3.427.38,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",285.62,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3496,"Ginkûnø g. Þalia veja,","1,000",,63.72,20.62,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",1.72,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3497,"Þibuokliø g. Þalia veja, þeldiniai","1,000",,344.65,111.35,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",9.28,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3498,"Þaliûkø g. Þalia veja, þeldiniai","1,000",,848.59,274.18,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",22.85,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3499,"Þalumynø g. Þalia veja, þeldiniai","1,000",,871.76,281.59,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",23.47,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
35,"Stendas, Vilniaus g. prieð slaugos ligoninæ","1,000",,33.6,0,0,Kiti statiniai,VðÁ Ðiauliø turizmo informacijos centras,MIESTO TURTAS,,Tiesinis metais,"15,00",0.3,1/1/2001,1/1/2001,12/31/2015,Atiduotas panaudai,,Kiti statiniai,Neatlygintinai,12/31/2015
"35,","Lietaus nuotakø tinklai Iðradëjø, Baltø, Sembos, Statybininkø g.","1,000",,26610.72,18.683.62,0,Inþineriniai tinklai,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",145.97,11/17/2011,11/17/2011,11/30/2026,Nuosavas,,"Vamzdynai, ryðiø ir elektros linijos", Pirkimas,3/31/2016
"35,,","Lietaus nuotakø tinklai Iðradëjø, Baltø, Sembos, Statybininkø g.","1,000",,707564.65,496.787.89,0,Inþineriniai tinklai,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",3.881.15,11/17/2011,11/17/2011,11/30/2026,Nuosavas,,"Vamzdynai, ryðiø ir elektros linijos", Pirkimas,3/31/2016
"35,,,","Lietaus nuotakø tinklai Iðradëjø, Baltø, Sembos, Statybininkø g.","1,000",,96300.57,67.613.55,0,Inþineriniai tinklai,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",528.23,11/17/2011,11/17/2011,11/30/2026,Nuosavas,,"Vamzdynai, ryðiø ir elektros linijos", Pirkimas,3/31/2016
350,"Kiemo aikðtelë, Aerouosto g. 103","1,000",,1118.22,260.71,0,Aerouosto g. 102 statiniai,Turto valdymo skyrius,MIESTO TURTAS,,Tiesinis metais,"80,00",0.31,9/13/2005,9/13/2005,9/30/2085,Nuosavas,,Kiti statiniai,Neatlygintinai,3/31/2016
3500,"Þuvininkø g. Þalia veja, þeldiniai","1,000",,72.41,23.47,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",1.96,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3501,"Þalgirio g. Þalia veja, þeldiniai","1,000",,335.96,108.63,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",9.05,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3502,Þemaitës g. su þalia veja ir þeldiniais,"1,000",,9154.89,2.956.86,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",246.41,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3503,"Vinkðnënø g. Þalia veja, þeldiniai","1,000",,196.94,63.75,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",5.31,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3504,Veiveriø g.Þalia veja,"1,000",,208.53,67.45,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",5.62,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3505,Vytauto g. su þalia veja ir þeldiniais,"1,000",,10933.16,3.531.19,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",294.27,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3506,"Vilties g. Þalia veja, þeldiniai","1,000",,26.07,8.47,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",0.71,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3507,"Vyturiø g. Þalia veja, þeldiniai","1,000",,2076.58,670.71,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",55.89,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3508,"Vaidoto g. Þalia veja,þeldiniai","1,000",,828.31,267.59,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",22.3,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3509,"Vyðniø g. Þalia veja,þeldiniai ","1,000",,842.79,272.29,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",22.69,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
351,"Kiemo aikðtelë, Aerouosto g. 103","1,000",,1118.22,260.71,0,Aerouosto g. 102 statiniai,Turto valdymo skyrius,MIESTO TURTAS,,Tiesinis metais,"80,00",0.31,9/13/2005,9/13/2005,9/30/2085,Nuosavas,,Kiti statiniai,Neatlygintinai,3/31/2016
3510," Eþero g. Saulës laikrodþio aikðtë, Skulptûra Ðaulys","1,000",,89205.86,89.205.86,0,Kitos kilnojamosios kultûros vertybës,Architektûros ir urbanistikos skyriuis,MIESTO TURTAS,,Be nusidëvëjimo,"0,00",0,1/1/2001,1/1/2001,12/31/2026,Nuosavas,,Kitos vertybës,Neatlygintinai,2/12/2016
3511,Talðos eþero pakrantë,"1,000",,63192.19,0,0,"þalieji ir grunto statiniai (þemës, smëlio)",Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",1.700.79,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2016
3512, Këdainiø g. su þalia veja ir þeldiniais,"266,400",,4193.7,0,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",48.11,1/31/2015,1/31/2015,1/31/2016,Nuosavas,,,,1/31/2016
3513, Kelmës g. su þalia veja ir þeldiniais,"395,000",,16379.33,0,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",1.121.19,1/31/2015,1/31/2015,1/31/2016,Nuosavas,,,,2/1/2016
3514,"Kauno g. Þalia veja, þeldiniai","1,000",,703.78,246.36,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",18.95,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,12/31/2014
3515, Kybartø g. su þalia veja ir þeldiniais,"354,680",,2389.37,0,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",39.28,1/31/2015,1/31/2015,1/31/2016,Nuosavas,,,,2/1/2016
3516, Klaipëdos g. su þalia veja ir þeldiniais,"1.880,700",,10559.55,0,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",139.26,1/31/2015,1/31/2015,1/31/2016,Nuosavas,,,,1/31/2016
3517,"Saulës takas, Þalia veja,medþiai","1,000",,72.41,23.47,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",1.96,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3518,"Sukilëliø g. Þalia veja, þeldiniai","1,000",,1653.73,534.21,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",44.52,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3519,"Raguvos takas, Þalia veja, þeldiniai","1,000",,202.73,65.56,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",5.46,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
352,"Kiemo aikðtelë, Aerouosto g. 103","1,000",,1118.22,260.71,0,Aerouosto g. 102 statiniai,Turto valdymo skyrius,MIESTO TURTAS,,Tiesinis metais,"80,00",0.31,9/13/2005,9/13/2005,9/30/2085,Nuosavas,,Kiti statiniai,Neatlygintinai,3/31/2016
"352,1",Druskininkø g.,"1,000",,6016.28,1.951.72,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",41.53,12/31/2003,12/31/2003,12/31/2018,Nuosavas,,Automobiliø keliai, Pirkimas,1/31/2015
3520,"Radviliðkio g. Þalia veja, þeldiniai","1,000",,202.73,65.56,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",5.46,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3521,Rygos g. Þalia veja,"1,000",,28.96,9.42,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",0.79,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3522,"Pelkiø g., Þalia veja, þeldiniai","1,000",,338.86,109.5,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",9.12,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3523,"Kalnelio g. Þalia veja, þeldiniai","1,000",,81.09,26.25,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",2.19,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3524,"Geguþiø g. Þalia veja,medþiai ","1,000",,1358.32,438.75,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",36.56,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3525,"Krantinës g. Þalia veja,þeldiniai","1,000",,593.72,191.86,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",15.99,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3526,"Kupiðkio g. Þalia veja, þeldiniai","1,000",,8.69,2.92,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",0.24,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3527,"Kairiø g. Þalia veja, þeldiniai","1,000",,63.72,20.62,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",1.72,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3528,"Ragainës g.,Þalia veja, þeldiniai","1,000",,86.89,28.16,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",2.35,1/1/2001,1/1/2001,1/31/2016,Nuosavas,,Sporto ir poilsio statiniai,Neatlygintinai,1/31/2015
3529, Klevø g. su þalia veja ir þeldiniais,"317,800",,15571.42,0,0,Gatvës,Miesto infrastruktûros skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",154.38,1/31/2015,1/31/2015,1/31/2016,Nuosavas,,,,2/1/2016
